,ID,z_elaboration,z_flexibility,z_originality,fluency,z_fluency,creativity_score
30,I9DNH3Oa,0.12268133463567099,0.2984984773869017,-0.4006841069806821,10.0,1.7312347736813978,0.4379326196808221
31,ICNUDguY,-0.17231576773254528,0.21941633441960864,-1.1107346991553135,5.0,-0.01719769642729875,-0.27020795722388724
32,K90awTke,0.6873900734548277,-0.19272670056549687,-0.2956829012594317,6.0,0.33248879759444055,0.13286731730608492
33,KdNXFR92,-0.2313151882061885,0.451755894670182,0.0029232515204222396,9.0,1.3815482796596585,0.4012280594110186
34,KFzLUsHd,0.41767843700388724,0.6266388123228895,0.058037494610920115,5.0,-0.01719769642729875,0.2712892618775995
35,KkG1DFLX,-0.17231576773254526,-1.4521928623502158,0.09586912476108168,1.0,-1.415943672514256,-0.7361457944589839
36,Kl9CGWB9,0.35867901653024403,-0.6496356272006292,0.6291014519880747,3.0,-0.7165706844707773,-0.09460646078827195
37,ko9nMjBW,0.18168075510931428,0.02087561976216309,-0.27453419333312556,5.0,-0.01719769642729875,-0.022293878722236735
38,lDMvSlvc,0.18168075510931417,0.036315508866312,0.1820320330773079,5.0,-0.01719769642729875,0.09570765015640884
39,lL5aGqsB,-0.05431692678525879,-0.0868756456134962,-0.5086654382655794,5.0,-0.01719769642729875,-0.16676392677290827
40,lns5p4Ae,-0.12174483589799391,-0.12644026934194147,-0.35090860260630435,6.0,0.33248879759444055,-0.06665122756294979
41,M1Kvkok1,-1.2343053362581238,0.7271209635262885,0.20391004955951103,3.0,-0.7165706844707773,-0.2549612519107754
42,M2mzaEuM,0.18168075510931425,0.1466930124325191,-0.8359668898210282,3.0,-0.7165706844707773,-0.306040951687493
43,meor41Nx,0.35867901653024403,0.15922316127723976,-1.0510156692875015,3.0,-0.7165706844707773,-0.31242104398769877
44,Oa76qAbG,-0.0361632589472147,-0.3944331912530851,0.378578355472067,9.0,1.3815482796596585,0.33238254623285646
45,P6ixmqnM,-0.1015164631641734,0.6498089435786945,-0.27454089696806216,4.0,-0.36688419044903803,-0.023283151750644784
46,PSIhBVS7,0.38396448244751963,0.2142912292569019,-0.2217900926719312,6.0,0.33248879759444055,0.1772386041567327
47,Qg6872wz,-0.2903146086798318,0.011314785932032981,-0.257222810072797,2.0,-1.0662571784925166,-0.4006199528282781
48,rt3FGGIR,0.23614175862344647,-0.31605466825127915,0.1308924302974484,12.0,2.4306077617248762,0.620396820598623
49,sB4yQw6X,0.6064765825195456,-0.33892886589678967,0.0951412109961631,4.0,-0.36688419044903803,-0.0010488157075297516
50,SdNoy4R5,0.5356772779511738,0.2547137114264411,-0.37298235972031646,1.0,-1.415943672514256,-0.2496337607142394
51,sL6ous4Q,-0.17231576773254526,0.5550188876261837,-0.32895084975983535,1.0,-1.415943672514256,-0.3405478505951132
52,T1lOuYl6,-0.08381663702208039,-0.2656470445062631,0.010513520015510577,6.0,0.33248879759444055,-0.00161534097959809
53,tJG8assC,-0.10151646316417333,-0.013452187162407658,0.4580933660614904,4.0,-0.36688419044903803,-0.005939868678532148
54,UIS50ecl,-0.7033105519953345,0.30665755719092713,-0.04161462709873394,3.0,-0.7165706844707773,-0.2887095765934797
55,VfVFH7sq,1.2436703236348927,0.22637458543802053,-0.5261932843814783,1.0,-1.415943672514256,-0.11802301195570525
56,WzeFflJM,-0.38471368143766094,0.38778257013536416,-0.06055052351896428,4.0,-0.36688419044903803,-0.10609145631757477
57,xrEJ4J2x,-0.32402856323619933,0.6165535772975936,0.07027653865573834,6.0,0.33248879759444055,0.17382258757789332
58,Y6qwzQkO,-0.5263122905744049,0.1934570683623139,0.018492998672119152,8.0,1.031861785637919,0.17937489052448682
59,YfLf1Hgn,-0.34931402915347504,-0.1352072921791418,0.24110071151963908,9.0,1.3815482796596585,0.28453191746167017
60,zXEYXkRs,0.004682493688384502,-0.4362988169011559,0.383133909750025,11.0,2.080921267703137,0.5081097135600976
